date,restaurant_id,city,restaurant_type,weekday_name,revenue,predicted_revenue,orders,staff_hours,recommended_staff_hours,staffing_gap_hours,personnel_cost_ratio,predicted_personnel_cost_ratio,productivity_per_hour,absolute_percentage_error,anomaly_flag,priority,recommendation
2024-01-21,R0035,Mannheim,family_restaurant,Sunday,2324.26,2314.36,147,31.27,29.78,-1.49,0.2665,0.2549,74.32,0.43,0,Low,Staffing and productivity look stable
2024-01-21,R0036,Darmstadt,fast_food,Sunday,3690.44,3474.6,359,43.78,44.13,0.35,0.1573,0.1684,84.3,5.85,0,Low,Staffing and productivity look stable
2024-01-21,R0037,Mannheim,casual_dining,Sunday,3214.94,3171.2,269,41.14,42.7,1.56,0.2434,0.2561,78.15,1.36,0,Low,Staffing and productivity look stable
2024-01-21,R0038,Freiburg,coffee_shop,Sunday,1199.53,1454.05,99,19.85,19.25,-0.6,0.2217,0.1773,60.42,21.22,0,Low,Staffing and productivity look stable
2024-01-21,R0039,Mannheim,delivery_focused,Sunday,3724.42,3996.89,363,46.86,46.3,-0.56,0.196,0.1805,79.48,7.32,0,Low,Staffing and productivity look stable
2024-01-21,R0040,Darmstadt,fast_food,Sunday,4422.46,4523.67,270,54.28,57.45,3.17,0.2313,0.2393,81.48,2.29,0,Low,Staffing and productivity look stable
2024-01-21,R0041,Freiburg,fast_food,Sunday,3038.66,3277.74,213,37.68,41.63,3.95,0.1586,0.1624,80.65,7.87,0,Low,Staffing and productivity look stable
2024-01-21,R0043,Stuttgart,delivery_focused,Sunday,3313.25,3738.69,227,43.91,43.31,-0.6,0.1813,0.1585,75.46,12.84,0,Low,Staffing and productivity look stable
2024-01-21,R0044,Stuttgart,fast_food,Sunday,2032.49,2269.15,214,29.76,28.82,-0.94,0.2075,0.1801,68.3,11.64,0,Low,Staffing and productivity look stable
2024-01-21,R0046,Frankfurt,delivery_focused,Sunday,4007.61,4710.1,461,46.81,54.56,7.75,0.1703,0.1689,85.61,17.53,0,Low,Staffing and productivity look stable
2024-01-21,R0047,Darmstadt,fast_food,Sunday,3144.97,3435.57,190,36.58,43.63,7.05,0.1929,0.2107,85.98,9.24,0,Low,Staffing and productivity look stable
2024-01-21,R0048,Heidelberg,fast_food,Sunday,2073.76,2031.39,144,29.26,25.8,-3.46,0.2093,0.1883,70.87,2.04,0,Low,Staffing and productivity look stable
2024-01-21,R0049,Heidelberg,coffee_shop,Sunday,3292.61,3324.58,243,41.87,44.01,2.14,0.2083,0.2168,78.65,0.97,0,Low,Staffing and productivity look stable
2024-01-21,R0051,Frankfurt,casual_dining,Sunday,1851.61,1952.87,176,21.92,26.29,4.37,0.2187,0.2488,84.48,5.47,0,Low,Staffing and productivity look stable
2024-01-21,R0053,Mannheim,delivery_focused,Sunday,3320.31,3124.23,256,36.99,36.19,-0.8,0.1698,0.1765,89.77,5.91,0,Low,Staffing and productivity look stable
2024-01-21,R0054,Heidelberg,casual_dining,Sunday,1902.74,2317.98,330,29.54,31.21,1.67,0.2315,0.2008,64.41,21.82,0,Low,Staffing and productivity look stable
2024-01-21,R0055,Darmstadt,fast_food,Sunday,1830.29,1918.19,119,27.12,24.36,-2.76,0.2937,0.2517,67.49,4.8,0,Low,Staffing and productivity look stable
2024-01-21,R0056,Darmstadt,casual_dining,Sunday,3370.72,3340.08,248,44.38,44.97,0.59,0.1694,0.1733,75.95,0.91,0,Low,Staffing and productivity look stable
2024-01-21,R0060,Heidelberg,coffee_shop,Sunday,4260.54,4281.96,342,55.1,56.68,1.58,0.1983,0.2029,77.32,0.5,0,Low,Staffing and productivity look stable
2024-01-20,R0002,Heidelberg,delivery_focused,Saturday,3153.56,3415.2,292,38.46,39.56,1.1,0.163,0.1549,82.0,8.3,0,Low,Staffing and productivity look stable
2024-01-20,R0003,Darmstadt,coffee_shop,Saturday,7566.04,7049.75,461,85.72,93.32,7.6,0.1513,0.1767,88.26,6.82,0,Low,Staffing and productivity look stable
2024-01-20,R0004,Freiburg,fast_food,Saturday,3795.58,4396.23,341,57.75,55.83,-1.92,0.2288,0.191,65.73,15.82,0,Low,Staffing and productivity look stable
2024-01-20,R0005,Karlsruhe,family_restaurant,Saturday,3424.48,3095.67,258,40.25,39.84,-0.41,0.1978,0.2166,85.07,9.6,0,Low,Staffing and productivity look stable
2024-01-20,R0010,Mannheim,delivery_focused,Saturday,2350.53,2480.08,269,33.15,28.73,-4.42,0.2073,0.1703,70.92,5.51,0,Low,Staffing and productivity look stable
2024-01-20,R0014,Karlsruhe,fast_food,Saturday,3531.54,3403.78,240,49.13,43.23,-5.9,0.2396,0.2188,71.88,3.62,0,Low,Staffing and productivity look stable
2024-01-20,R0015,Stuttgart,coffee_shop,Saturday,2937.15,2904.07,181,44.13,38.44,-5.69,0.208,0.1833,66.55,1.13,0,Low,Staffing and productivity look stable
2024-01-20,R0016,Heidelberg,fast_food,Saturday,2469.94,2450.0,164,32.03,31.12,-0.91,0.1858,0.182,77.1,0.81,0,Low,Staffing and productivity look stable
2024-01-20,R0017,Freiburg,coffee_shop,Saturday,4401.04,4624.45,340,56.22,61.22,5.0,0.1845,0.1912,78.28,5.08,0,Low,Staffing and productivity look stable
2024-01-20,R0018,Darmstadt,casual_dining,Saturday,2413.24,2253.17,246,25.73,30.34,4.61,0.1387,0.1752,93.77,6.63,0,Low,Staffing and productivity look stable
2024-01-20,R0021,Heidelberg,coffee_shop,Saturday,2747.98,2591.51,261,32.97,34.31,1.34,0.1881,0.2076,83.35,5.69,0,Low,Staffing and productivity look stable
2024-01-20,R0024,Mannheim,coffee_shop,Saturday,2799.19,2641.81,234,42.36,34.97,-7.39,0.2198,0.1923,66.08,5.62,0,Low,Staffing and productivity look stable
2024-01-20,R0025,Frankfurt,fast_food,Saturday,2286.24,2163.09,184,24.75,27.47,2.72,0.1763,0.2067,92.38,5.39,0,Low,Staffing and productivity look stable
2024-01-20,R0027,Heidelberg,fast_food,Saturday,3398.02,3390.57,258,35.94,43.06,7.12,0.1602,0.1924,94.55,0.22,0,Low,Staffing and productivity look stable
2024-01-20,R0030,Darmstadt,fast_food,Saturday,2609.76,2693.05,249,37.95,34.2,-3.75,0.3028,0.2644,68.77,3.19,0,Low,Staffing and productivity look stable
2024-01-20,R0034,Freiburg,delivery_focused,Saturday,3598.89,3677.96,204,37.92,42.6,4.68,0.1746,0.1919,94.9,2.2,0,Low,Staffing and productivity look stable
2024-01-20,R0035,Mannheim,family_restaurant,Saturday,2623.9,2484.83,144,33.67,31.98,-1.69,0.2542,0.255,77.93,5.3,0,Low,Staffing and productivity look stable
2024-01-20,R0036,Darmstadt,fast_food,Saturday,3485.67,3660.38,382,40.88,46.49,5.61,0.1555,0.1684,85.27,5.01,0,Low,Staffing and productivity look stable
2024-01-20,R0038,Freiburg,coffee_shop,Saturday,1918.9,1804.92,126,26.33,23.89,-2.44,0.1837,0.1772,72.88,5.94,0,Low,Staffing and productivity look stable
2024-01-20,R0040,Darmstadt,fast_food,Saturday,6912.06,7209.89,451,84.25,91.57,7.32,0.2297,0.2393,82.04,4.31,0,Low,Staffing and productivity look stable
2024-01-20,R0041,Freiburg,fast_food,Saturday,3823.52,3554.91,241,47.87,45.15,-2.72,0.1601,0.1624,79.87,7.03,0,Low,Staffing and productivity look stable
2024-01-20,R0043,Stuttgart,delivery_focused,Saturday,4054.69,4160.58,248,50.83,48.19,-2.64,0.1714,0.1584,79.78,2.61,0,Low,Staffing and productivity look stable
2024-01-20,R0044,Stuttgart,fast_food,Saturday,2262.59,2731.55,248,28.35,34.69,6.34,0.1777,0.1801,79.8,20.73,0,Low,Staffing and productivity look stable
2024-01-20,R0046,Frankfurt,delivery_focused,Saturday,4806.9,5069.33,476,65.28,58.72,-6.56,0.198,0.1689,73.63,5.46,0,Low,Staffing and productivity look stable
2024-01-20,R0047,Darmstadt,fast_food,Saturday,3485.63,3693.15,218,47.21,46.9,-0.31,0.2246,0.2107,73.84,5.95,0,Low,Staffing and productivity look stable
2024-01-20,R0048,Heidelberg,fast_food,Saturday,1675.84,1802.69,157,15.76,22.89,7.13,0.1395,0.1883,106.32,7.57,0,Low,Staffing and productivity look stable
2024-01-20,R0049,Heidelberg,coffee_shop,Saturday,3760.67,3777.5,274,44.19,50.01,5.82,0.1925,0.2169,85.1,0.45,0,Low,Staffing and productivity look stable
2024-01-20,R0051,Frankfurt,casual_dining,Saturday,2234.85,2258.12,197,26.36,30.4,4.04,0.2179,0.2488,84.79,1.04,0,Low,Staffing and productivity look stable
2024-01-20,R0053,Mannheim,delivery_focused,Saturday,4767.06,4669.93,338,62.0,54.09,-7.91,0.1982,0.1765,76.89,2.04,0,Low,Staffing and productivity look stable
2024-01-20,R0055,Darmstadt,fast_food,Saturday,1702.25,1967.2,138,27.21,24.98,-2.23,0.3168,0.2517,62.57,15.56,0,Low,Staffing and productivity look stable
2024-01-20,R0056,Darmstadt,casual_dining,Saturday,3436.11,3581.09,230,44.77,48.21,3.44,0.1677,0.1733,76.75,4.22,0,Low,Staffing and productivity look stable
2024-01-20,R0059,Darmstadt,fast_food,Saturday,4779.8,4511.88,335,54.22,57.3,3.08,0.209,0.2341,88.16,5.61,0,Low,Staffing and productivity look stable
2024-01-19,R0001,Karlsruhe,casual_dining,Friday,5504.59,5424.96,348,79.13,73.04,-6.09,0.1725,0.1616,69.57,1.45,0,Low,Staffing and productivity look stable
2024-01-19,R0002,Heidelberg,delivery_focused,Friday,3111.43,3491.33,241,36.25,40.44,4.19,0.1557,0.1549,85.84,12.21,0,Low,Staffing and productivity look stable
2024-01-19,R0003,Darmstadt,coffee_shop,Friday,4212.74,4697.37,326,60.36,62.18,1.82,0.1913,0.1767,69.79,11.5,0,Low,Staffing and productivity look stable
2024-01-19,R0004,Freiburg,fast_food,Friday,3846.03,4349.7,288,59.69,55.24,-4.45,0.2334,0.191,64.43,13.1,0,Low,Staffing and productivity look stable
2024-01-19,R0005,Karlsruhe,family_restaurant,Friday,2315.37,2434.16,169,25.79,31.33,5.54,0.1875,0.2166,89.76,5.13,0,Low,Staffing and productivity look stable
2024-01-19,R0007,Freiburg,casual_dining,Friday,4500.47,4448.48,344,62.68,59.89,-2.79,0.1866,0.1804,71.8,1.16,0,Low,Staffing and productivity look stable
2024-01-19,R0008,Mannheim,coffee_shop,Friday,4017.39,3841.87,241,43.1,50.86,7.76,0.1484,0.1832,93.21,4.37,0,Low,Staffing and productivity look stable
2024-01-19,R0012,Stuttgart,delivery_focused,Friday,3631.69,3626.78,246,38.42,42.01,3.59,0.1828,0.2002,94.52,0.14,0,Low,Staffing and productivity look stable
2024-01-19,R0013,Frankfurt,casual_dining,Friday,3355.71,3741.6,254,48.45,50.37,1.92,0.1777,0.1657,69.27,11.5,0,Low,Staffing and productivity look stable
2024-01-19,R0014,Karlsruhe,fast_food,Friday,4174.96,3579.87,247,43.1,45.46,2.36,0.1778,0.2188,96.86,14.25,0,Low,Staffing and productivity look stable
2024-01-19,R0015,Stuttgart,coffee_shop,Friday,3265.3,3163.65,222,49.76,41.88,-7.88,0.211,0.1833,65.62,3.11,0,Low,Staffing and productivity look stable
2024-01-19,R0016,Heidelberg,fast_food,Friday,2180.43,2229.46,153,23.27,28.31,5.04,0.1529,0.182,93.69,2.25,0,Low,Staffing and productivity look stable
2024-01-19,R0017,Freiburg,coffee_shop,Friday,3886.35,3836.54,281,54.73,50.79,-3.94,0.2034,0.1912,71.02,1.28,0,Low,Staffing and productivity look stable
2024-01-19,R0018,Darmstadt,casual_dining,Friday,1490.08,1661.79,178,18.22,22.37,4.15,0.1591,0.1751,81.77,11.52,0,Low,Staffing and productivity look stable
2024-01-19,R0019,Stuttgart,fast_food,Friday,3422.64,3813.5,280,51.74,48.43,-3.31,0.2622,0.2202,66.15,11.42,0,Low,Staffing and productivity look stable
2024-01-19,R0021,Heidelberg,coffee_shop,Friday,2566.27,2496.49,241,35.11,33.05,-2.06,0.2145,0.2076,73.09,2.72,0,Low,Staffing and productivity look stable
2024-01-19,R0022,Mannheim,casual_dining,Friday,3596.58,3800.49,228,58.2,51.17,-7.03,0.2411,0.2006,61.8,5.67,0,Low,Staffing and productivity look stable
2024-01-19,R0024,Mannheim,coffee_shop,Friday,2260.74,2386.48,211,30.44,31.59,1.15,0.1956,0.1923,74.26,5.56,0,Low,Staffing and productivity look stable
2024-01-19,R0025,Frankfurt,fast_food,Friday,1956.86,2165.14,167,22.2,27.5,5.3,0.1847,0.2068,88.15,10.64,0,Low,Staffing and productivity look stable
2024-01-19,R0028,Darmstadt,family_restaurant,Friday,2234.5,2355.19,216,31.29,30.31,-0.98,0.168,0.1544,71.42,5.4,0,Low,Staffing and productivity look stable
2024-01-19,R0029,Karlsruhe,coffee_shop,Friday,4819.01,5396.66,353,73.29,71.44,-1.85,0.2731,0.2378,65.75,11.99,0,Low,Staffing and productivity look stable
2024-01-19,R0031,Stuttgart,fast_food,Friday,4898.76,4729.78,281,55.17,60.07,4.9,0.1702,0.1919,88.79,3.45,0,Low,Staffing and productivity look stable
2024-01-19,R0033,Darmstadt,delivery_focused,Friday,2985.84,2899.56,278,32.36,33.59,1.23,0.1757,0.1878,92.26,2.89,0,Low,Staffing and productivity look stable
2024-01-19,R0034,Freiburg,delivery_focused,Friday,3020.98,3340.61,222,35.49,38.7,3.21,0.1947,0.192,85.13,10.58,0,Low,Staffing and productivity look stable
2024-01-19,R0035,Mannheim,family_restaurant,Friday,2037.99,2187.14,111,26.27,28.15,1.88,0.2554,0.255,77.57,7.32,0,Low,Staffing and productivity look stable
2024-01-19,R0037,Mannheim,casual_dining,Friday,2868.44,3222.14,240,41.75,43.38,1.63,0.2768,0.2561,68.7,12.33,0,Low,Staffing and productivity look stable
2024-01-19,R0038,Freiburg,coffee_shop,Friday,1090.93,1339.08,86,19.43,17.73,-1.7,0.2385,0.1773,56.16,22.75,0,Low,Staffing and productivity look stable
2024-01-19,R0039,Mannheim,delivery_focused,Friday,2923.79,3379.36,341,39.74,39.14,-0.6,0.2117,0.1804,73.58,15.58,0,Low,Staffing and productivity look stable
2024-01-19,R0041,Freiburg,fast_food,Friday,2642.26,3061.1,199,33.41,38.88,5.47,0.1617,0.1625,79.09,15.85,0,Low,Staffing and productivity look stable
2024-01-19,R0042,Freiburg,casual_dining,Friday,7800.49,7950.17,441,100.7,107.04,6.34,0.1726,0.18,77.47,1.92,0,Low,Staffing and productivity look stable
2024-01-19,R0043,Stuttgart,delivery_focused,Friday,5696.65,5072.19,304,62.3,58.75,-3.55,0.1496,0.1585,91.44,10.96,0,Low,Staffing and productivity look stable
2024-01-19,R0044,Stuttgart,fast_food,Friday,2737.39,2630.13,246,37.25,33.4,-3.85,0.1929,0.1801,73.48,3.92,0,Low,Staffing and productivity look stable
2024-01-19,R0045,Karlsruhe,delivery_focused,Friday,2514.39,2534.16,139,35.08,29.35,-5.73,0.1713,0.1422,71.68,0.79,0,Low,Staffing and productivity look stable
2024-01-19,R0046,Frankfurt,delivery_focused,Friday,5250.53,5103.3,446,60.24,59.11,-1.13,0.1673,0.1689,87.16,2.8,0,Low,Staffing and productivity look stable
2024-01-19,R0047,Darmstadt,fast_food,Friday,4131.67,4064.51,265,53.57,51.62,-1.95,0.2151,0.2107,77.13,1.63,0,Low,Staffing and productivity look stable
2024-01-19,R0048,Heidelberg,fast_food,Friday,1634.07,1669.8,131,15.23,21.21,5.98,0.1382,0.1884,107.32,2.19,0,Low,Staffing and productivity look stable
2024-01-19,R0051,Frankfurt,casual_dining,Friday,1336.17,1653.18,134,16.12,22.26,6.14,0.223,0.2488,82.86,23.73,0,Low,Staffing and productivity look stable
2024-01-19,R0053,Mannheim,delivery_focused,Friday,3724.53,3746.82,335,44.92,43.4,-1.52,0.1838,0.1765,82.92,0.6,0,Low,Staffing and productivity look stable
2024-01-19,R0054,Heidelberg,casual_dining,Friday,2298.29,2468.77,293,29.92,33.24,3.32,0.1941,0.2008,76.81,7.42,0,Low,Staffing and productivity look stable
2024-01-19,R0055,Darmstadt,fast_food,Friday,1639.24,1775.16,118,22.08,22.54,0.46,0.267,0.2517,74.23,8.29,0,Low,Staffing and productivity look stable
2024-01-19,R0056,Darmstadt,casual_dining,Friday,3397.12,3406.78,229,41.86,45.87,4.01,0.1586,0.1733,81.15,0.28,0,Low,Staffing and productivity look stable
2024-01-19,R0058,Freiburg,coffee_shop,Friday,4150.28,4467.72,359,60.09,59.14,-0.95,0.2268,0.2074,69.06,7.65,0,Low,Staffing and productivity look stable
2024-01-19,R0060,Heidelberg,coffee_shop,Friday,2793.53,3032.39,311,46.94,40.14,-6.8,0.2577,0.2029,59.51,8.55,0,Low,Staffing and productivity look stable
2024-01-18,R0002,Heidelberg,delivery_focused,Thursday,2584.2,2925.78,201,30.58,33.89,3.31,0.1582,0.1549,84.5,13.22,0,Low,Staffing and productivity look stable
2024-01-18,R0003,Darmstadt,coffee_shop,Thursday,4603.84,4428.09,299,51.91,58.62,6.71,0.1505,0.1767,88.7,3.82,0,Low,Staffing and productivity look stable
2024-01-18,R0004,Freiburg,fast_food,Thursday,4235.15,4050.91,297,59.02,51.45,-7.57,0.2096,0.191,71.75,4.35,0,Low,Staffing and productivity look stable
2024-01-18,R0005,Karlsruhe,family_restaurant,Thursday,2182.8,2282.59,168,26.01,29.38,3.37,0.2006,0.2166,83.91,4.57,0,Low,Staffing and productivity look stable
2024-01-18,R0006,Freiburg,fast_food,Thursday,4610.04,4630.67,268,61.55,58.81,-2.74,0.1934,0.1839,74.9,0.45,0,Low,Staffing and productivity look stable
2024-01-18,R0007,Freiburg,casual_dining,Thursday,3127.92,3162.41,243,46.86,42.58,-4.28,0.2008,0.1804,66.75,1.1,0,Low,Staffing and productivity look stable
2024-01-18,R0008,Mannheim,coffee_shop,Thursday,3660.5,3650.58,279,40.49,48.33,7.84,0.153,0.1832,90.42,0.27,0,Low,Staffing and productivity look stable
2024-01-18,R0009,Heidelberg,fast_food,Thursday,4187.21,3684.0,294,50.73,46.79,-3.94,0.2084,0.2185,82.53,12.02,0,Low,Staffing and productivity look stable
2024-01-18,R0010,Mannheim,delivery_focused,Thursday,1673.81,1780.38,220,22.66,20.62,-2.04,0.199,0.1703,73.87,6.37,0,Low,Staffing and productivity look stable
2024-01-18,R0011,Stuttgart,fast_food,Thursday,2725.21,3032.27,250,45.17,38.51,-6.66,0.297,0.2276,60.33,11.27,0,Low,Staffing and productivity look stable
2024-01-18,R0016,Heidelberg,fast_food,Thursday,2028.7,2034.65,134,28.14,25.84,-2.3,0.1987,0.182,72.09,0.29,0,Low,Staffing and productivity look stable
2024-01-18,R0018,Darmstadt,casual_dining,Thursday,1691.09,1523.66,160,23.91,20.51,-3.4,0.1839,0.1751,70.72,9.9,0,Low,Staffing and productivity look stable
2024-01-18,R0021,Heidelberg,coffee_shop,Thursday,2089.8,2120.05,228,30.51,28.07,-2.44,0.2289,0.2076,68.49,1.45,0,Low,Staffing and productivity look stable
2024-01-18,R0022,Mannheim,casual_dining,Thursday,3144.79,3336.17,177,37.28,44.92,7.64,0.1766,0.2006,84.36,6.09,0,Low,Staffing and productivity look stable
2024-01-18,R0024,Mannheim,coffee_shop,Thursday,2013.09,1977.61,165,32.41,26.18,-6.23,0.2339,0.1924,62.11,1.76,0,Low,Staffing and productivity look stable
2024-01-18,R0025,Frankfurt,fast_food,Thursday,1651.8,1625.14,168,15.15,20.64,5.49,0.1494,0.2068,109.03,1.61,0,Low,Staffing and productivity look stable
2024-01-18,R0027,Heidelberg,fast_food,Thursday,3830.36,3170.35,251,41.99,40.26,-1.73,0.1661,0.1924,91.22,17.23,0,Low,Staffing and productivity look stable
2024-01-18,R0028,Darmstadt,family_restaurant,Thursday,1919.52,2002.45,175,29.14,25.77,-3.37,0.1822,0.1544,65.87,4.32,0,Low,Staffing and productivity look stable
2024-01-18,R0029,Karlsruhe,coffee_shop,Thursday,5181.77,4576.77,370,67.08,60.59,-6.49,0.2324,0.2378,77.25,11.68,0,Low,Staffing and productivity look stable
2024-01-18,R0030,Darmstadt,fast_food,Thursday,1734.77,1915.55,173,23.87,24.33,0.46,0.2865,0.2644,72.68,10.42,0,Low,Staffing and productivity look stable
2024-01-18,R0031,Stuttgart,fast_food,Thursday,4902.03,4582.53,288,50.38,58.2,7.82,0.1553,0.1919,97.3,6.52,0,Low,Staffing and productivity look stable
2024-01-18,R0032,Heidelberg,family_restaurant,Thursday,2778.13,2886.65,238,43.16,37.15,-6.01,0.1932,0.1601,64.37,3.91,0,Low,Staffing and productivity look stable
2024-01-18,R0033,Darmstadt,delivery_focused,Thursday,2344.23,2296.7,181,25.77,26.6,0.83,0.1782,0.1877,90.97,2.03,0,Low,Staffing and productivity look stable
2024-01-18,R0034,Freiburg,delivery_focused,Thursday,3643.8,3484.03,232,34.1,40.36,6.26,0.1551,0.192,106.86,4.38,0,Low,Staffing and productivity look stable
2024-01-18,R0035,Mannheim,family_restaurant,Thursday,2362.04,2231.07,120,31.88,28.71,-3.17,0.2674,0.2549,74.08,5.54,0,Low,Staffing and productivity look stable
2024-01-18,R0037,Mannheim,casual_dining,Thursday,3342.62,3197.41,235,41.51,43.05,1.54,0.2362,0.2561,80.53,4.34,0,Low,Staffing and productivity look stable
2024-01-18,R0038,Freiburg,coffee_shop,Thursday,1229.43,1365.42,95,20.9,18.08,-2.82,0.2277,0.1773,58.82,11.06,0,Low,Staffing and productivity look stable
2024-01-18,R0041,Freiburg,fast_food,Thursday,3505.81,3375.37,238,35.21,42.87,7.66,0.1285,0.1624,99.56,3.72,0,Low,Staffing and productivity look stable
2024-01-18,R0042,Freiburg,casual_dining,Thursday,7472.36,6791.28,407,89.86,91.43,1.57,0.1607,0.18,83.15,9.11,0,Low,Staffing and productivity look stable
2024-01-18,R0045,Karlsruhe,delivery_focused,Thursday,2349.02,2232.21,119,33.17,25.86,-7.31,0.1734,0.1423,70.81,4.97,0,Low,Staffing and productivity look stable
2024-01-18,R0047,Darmstadt,fast_food,Thursday,2962.91,3240.74,190,35.19,41.16,5.97,0.197,0.2107,84.19,9.38,0,Low,Staffing and productivity look stable
2024-01-18,R0048,Heidelberg,fast_food,Thursday,1665.62,1640.53,125,23.74,20.83,-2.91,0.2114,0.1883,70.16,1.51,0,Low,Staffing and productivity look stable
2024-01-18,R0049,Heidelberg,coffee_shop,Thursday,2678.24,2865.11,245,32.74,37.93,5.19,0.2003,0.2168,81.79,6.98,0,Low,Staffing and productivity look stable
2024-01-18,R0050,Karlsruhe,delivery_focused,Thursday,4039.35,3585.08,227,33.68,41.53,7.85,0.1272,0.1768,119.93,11.25,0,Low,Staffing and productivity look stable
2024-01-18,R0051,Frankfurt,casual_dining,Thursday,1287.06,1570.25,140,15.45,21.14,5.69,0.2218,0.2488,83.29,22.0,0,Low,Staffing and productivity look stable
2024-01-18,R0052,Stuttgart,family_restaurant,Thursday,1533.96,1680.74,112,19.54,21.63,2.09,0.2119,0.2141,78.51,9.57,0,Low,Staffing and productivity look stable
2024-01-18,R0053,Mannheim,delivery_focused,Thursday,2312.73,2563.21,197,30.14,29.69,-0.45,0.1986,0.1765,76.74,10.83,0,Low,Staffing and productivity look stable
2024-01-18,R0054,Heidelberg,casual_dining,Thursday,2420.74,2327.48,315,31.02,31.34,0.32,0.1911,0.2008,78.03,3.85,0,Low,Staffing and productivity look stable
2024-01-18,R0056,Darmstadt,casual_dining,Thursday,2677.33,2750.36,186,38.29,37.03,-1.26,0.184,0.1733,69.92,2.73,0,Low,Staffing and productivity look stable
2024-01-18,R0058,Freiburg,coffee_shop,Thursday,3366.21,3782.61,310,44.91,50.07,5.16,0.209,0.2074,74.96,12.37,0,Low,Staffing and productivity look stable
2024-01-18,R0060,Heidelberg,coffee_shop,Thursday,2422.05,2740.28,270,34.83,36.28,1.45,0.2205,0.203,69.53,13.14,0,Low,Staffing and productivity look stable
2024-01-17,R0001,Karlsruhe,casual_dining,Wednesday,4012.27,4226.7,288,60.83,56.91,-3.92,0.1819,0.1616,65.96,5.34,0,Low,Staffing and productivity look stable
2024-01-17,R0002,Heidelberg,delivery_focused,Wednesday,3790.58,3300.27,261,45.21,38.23,-6.98,0.1594,0.1549,83.84,12.93,0,Low,Staffing and productivity look stable
2024-01-17,R0003,Darmstadt,coffee_shop,Wednesday,5169.92,4923.04,307,65.17,65.17,0.0,0.1683,0.1767,79.33,4.78,0,Low,Staffing and productivity look stable
2024-01-17,R0004,Freiburg,fast_food,Wednesday,3709.94,3761.13,252,53.53,47.77,-5.76,0.217,0.191,69.3,1.38,0,Low,Staffing and productivity look stable
2024-01-17,R0005,Karlsruhe,family_restaurant,Wednesday,2939.91,2795.61,197,38.5,35.98,-2.52,0.2204,0.2166,76.37,4.91,0,Low,Staffing and productivity look stable
2024-01-17,R0006,Freiburg,fast_food,Wednesday,4404.15,4538.21,214,55.77,57.64,1.87,0.1834,0.1839,78.96,3.04,0,Low,Staffing and productivity look stable
2024-01-17,R0007,Freiburg,casual_dining,Wednesday,2959.43,2962.04,213,40.62,39.88,-0.74,0.1839,0.1804,72.86,0.09,0,Low,Staffing and productivity look stable
2024-01-17,R0008,Mannheim,coffee_shop,Wednesday,4353.92,3662.98,272,53.91,48.49,-5.42,0.1713,0.1832,80.77,15.87,0,Low,Staffing and productivity look stable
2024-01-17,R0009,Heidelberg,fast_food,Wednesday,3543.84,3296.7,240,44.12,41.87,-2.25,0.2141,0.2184,80.32,6.97,0,Low,Staffing and productivity look stable
2024-01-17,R0010,Mannheim,delivery_focused,Wednesday,1797.27,1875.06,215,29.59,21.72,-7.87,0.242,0.1703,60.74,4.33,0,Low,Staffing and productivity look stable
2024-01-17,R0011,Stuttgart,fast_food,Wednesday,3607.6,3813.06,336,50.55,48.43,-2.12,0.2511,0.2276,71.36,5.7,0,Low,Staffing and productivity look stable
2024-01-17,R0012,Stuttgart,delivery_focused,Wednesday,2845.42,2971.45,190,34.16,34.42,0.26,0.2074,0.2002,83.3,4.43,0,Low,Staffing and productivity look stable
2024-01-17,R0013,Frankfurt,casual_dining,Wednesday,2418.08,2715.43,218,30.43,36.56,6.13,0.1549,0.1657,79.47,12.3,0,Low,Staffing and productivity look stable
2024-01-17,R0014,Karlsruhe,fast_food,Wednesday,2256.59,2184.76,208,33.4,27.75,-5.65,0.255,0.2188,67.55,3.18,0,Low,Staffing and productivity look stable
2024-01-17,R0015,Stuttgart,coffee_shop,Wednesday,2336.61,2344.13,171,26.51,31.03,4.52,0.1571,0.1833,88.13,0.32,0,Low,Staffing and productivity look stable
2024-01-17,R0016,Heidelberg,fast_food,Wednesday,1856.5,1858.16,132,22.69,23.6,0.91,0.1751,0.182,81.81,0.09,0,Low,Staffing and productivity look stable
2024-01-17,R0017,Freiburg,coffee_shop,Wednesday,3467.73,3266.99,264,44.57,43.25,-1.32,0.1856,0.1912,77.8,5.79,0,Low,Staffing and productivity look stable
2024-01-17,R0019,Stuttgart,fast_food,Wednesday,3473.53,3351.89,239,45.76,42.57,-3.19,0.2285,0.2202,75.91,3.5,0,Low,Staffing and productivity look stable
2024-01-17,R0021,Heidelberg,coffee_shop,Wednesday,1996.27,2122.71,245,23.33,28.1,4.77,0.1832,0.2076,85.58,6.33,0,Low,Staffing and productivity look stable
2024-01-17,R0022,Mannheim,casual_dining,Wednesday,3625.56,3444.85,190,45.18,46.38,1.2,0.1857,0.2006,80.25,4.98,0,Low,Staffing and productivity look stable
2024-01-17,R0023,Heidelberg,fast_food,Wednesday,4463.23,4367.53,248,49.72,55.47,5.75,0.1826,0.2082,89.76,2.14,0,Low,Staffing and productivity look stable
2024-01-17,R0024,Mannheim,coffee_shop,Wednesday,1898.2,1767.63,182,29.98,23.4,-6.58,0.2294,0.1923,63.32,6.88,0,Low,Staffing and productivity look stable
