date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio,day_of_year,week_of_year,quarter,revenue_lag_1,revenue_lag_7,orders_lag_7,staff_hours_lag_7,revenue_rolling_7,orders_rolling_7,productivity_rolling_7
2024-06-11,R0055,Darmstadt,fast_food,1,Tuesday,6,0,0,sunny,20.3,0,142,40,102,13.65,1938.56,36.65,19.82,726.31,52.9,0.3747,163,24,2,1931.33,2305.87,153.0,45.54,2184.477142857143,148.0,62.777142857142856
2024-06-12,R0055,Darmstadt,fast_food,2,Wednesday,6,0,0,cloudy,18.5,0,127,36,91,13.36,1696.95,32.3,19.82,640.06,52.54,0.3772,164,24,2,1938.56,1702.57,130.0,25.79,2132.0042857142857,146.42857142857142,63.10142857142857
2024-06-13,R0055,Darmstadt,fast_food,3,Thursday,6,0,0,sunny,24.0,0,173,36,137,16.18,2799.12,44.51,19.82,882.11,62.89,0.3151,165,24,2,1696.95,1920.76,140.0,30.95,2131.2014285714286,146.0,61.17714285714286
2024-06-14,R0055,Darmstadt,fast_food,4,Friday,6,0,0,sunny,21.1,1,172,28,144,17.03,2928.48,47.22,19.82,935.84,62.02,0.3196,166,24,2,2799.12,1920.17,131.0,32.18,2256.6814285714286,150.71428571428572,61.29571428571428
2024-06-15,R0055,Darmstadt,fast_food,5,Saturday,6,1,0,sunny,22.7,0,201,50,151,14.81,2976.67,46.68,19.82,925.11,63.77,0.3108,167,24,2,2928.48,2453.5,169.0,38.48,2400.725714285714,156.57142857142858,61.632857142857134
2024-06-16,R0055,Darmstadt,fast_food,6,Sunday,6,1,0,sunny,20.2,0,170,38,132,15.19,2582.78,41.2,19.82,816.57,62.68,0.3162,168,24,2,2976.67,3057.14,194.0,49.26,2475.464285714286,161.14285714285714,61.635714285714286
2024-06-17,R0055,Darmstadt,fast_food,0,Monday,6,0,0,sunny,30.2,0,120,29,91,14.72,1765.98,29.83,19.82,591.27,59.19,0.3348,169,25,2,2582.78,1931.33,119.0,25.66,2407.6985714285715,157.71428571428572,61.72428571428571
2024-06-18,R0055,Darmstadt,fast_food,1,Tuesday,6,0,0,sunny,28.7,0,151,46,105,14.38,2170.93,35.6,19.82,705.54,60.98,0.325,170,25,2,1765.98,1938.56,142.0,36.65,2384.077142857143,157.85714285714286,59.42714285714286
2024-06-19,R0055,Darmstadt,fast_food,2,Wednesday,6,0,0,sunny,17.7,1,162,43,119,16.55,2680.51,41.29,19.82,818.27,64.92,0.3053,171,25,2,2170.93,1696.95,127.0,32.3,2417.272857142857,159.14285714285714,60.58142857142857
2024-06-20,R0055,Darmstadt,fast_food,3,Thursday,6,0,0,sunny,21.2,0,158,61,97,15.74,2486.46,38.8,19.82,768.85,64.09,0.3092,172,25,2,2680.51,2799.12,173.0,44.51,2557.781428571429,164.14285714285714,62.35
2024-06-21,R0055,Darmstadt,fast_food,4,Friday,6,0,0,rainy,27.9,0,158,60,98,15.01,2371.9,40.11,19.82,795.01,59.13,0.3352,173,25,2,2486.46,2928.48,172.0,47.22,2513.1157142857146,162.0,62.521428571428565
2024-06-22,R0055,Darmstadt,fast_food,5,Saturday,6,1,0,sunny,28.7,0,152,63,89,11.21,1703.58,31.48,19.82,623.87,54.12,0.3662,174,25,2,2371.9,2976.67,201.0,46.68,2433.6042857142857,160.0,62.10857142857144
2024-06-23,R0055,Darmstadt,fast_food,6,Sunday,6,1,0,sunny,19.4,0,176,22,154,11.23,1975.89,31.64,19.82,626.99,62.46,0.3173,175,25,2,1703.58,2582.78,170.0,41.2,2251.7342857142858,153.0,60.730000000000004
2024-06-24,R0055,Darmstadt,fast_food,0,Monday,6,0,0,sunny,18.8,0,141,22,119,14.56,2052.91,32.92,19.82,652.5,62.35,0.3178,176,26,2,1975.89,1765.98,120.0,29.83,2165.0357142857147,153.85714285714286,60.69857142857143
2024-06-25,R0055,Darmstadt,fast_food,1,Tuesday,6,0,0,cloudy,23.6,0,131,13,118,13.2,1729.64,34.23,19.82,678.36,50.53,0.3922,177,26,2,2052.91,2170.93,151.0,35.6,2206.0257142857145,156.85714285714286,61.14999999999999
2024-06-26,R0055,Darmstadt,fast_food,2,Wednesday,6,0,0,sunny,19.1,0,129,16,113,14.81,1910.36,35.86,19.82,710.75,53.27,0.3721,178,26,2,1729.64,2680.51,162.0,41.29,2142.9842857142858,154.0,59.65714285714286
2024-06-27,R0055,Darmstadt,fast_food,3,Thursday,6,0,0,rainy,20.8,1,173,62,111,14.82,2563.03,44.08,19.82,873.61,58.14,0.3409,179,26,2,1910.36,2486.46,158.0,38.8,2032.9628571428573,149.28571428571428,57.99285714285714
2024-06-28,R0055,Darmstadt,fast_food,4,Friday,6,0,0,sunny,14.7,1,176,19,157,15.19,2674.14,43.06,19.82,853.29,62.11,0.3191,180,26,2,2563.03,2371.9,158.0,40.11,2043.9014285714286,151.42857142857142,57.14285714285715
2024-06-29,R0055,Darmstadt,fast_food,5,Saturday,6,1,0,sunny,18.4,0,201,26,175,15.99,3213.69,54.17,19.82,1073.53,59.33,0.334,181,26,2,2674.14,1703.58,152.0,31.48,2087.078571428571,154.0,57.568571428571424
2024-06-30,R0055,Darmstadt,fast_food,6,Sunday,6,1,0,sunny,14.8,0,203,32,171,13.15,2669.13,44.91,19.82,889.99,59.44,0.3334,182,26,2,3213.69,1975.89,176.0,31.64,2302.808571428571,161.0,58.31285714285715
2024-07-01,R0055,Darmstadt,fast_food,0,Monday,7,0,0,cloudy,19.7,0,113,15,98,13.88,1568.5,29.52,19.82,585.14,53.12,0.3731,183,27,3,2669.13,2052.91,141.0,32.92,2401.8428571428567,164.85714285714286,57.88142857142857
2024-07-02,R0055,Darmstadt,fast_food,1,Tuesday,7,0,0,cloudy,26.1,0,114,40,74,13.59,1549.38,25.1,19.82,497.41,61.73,0.321,184,27,3,1568.5,1729.64,131.0,34.23,2332.6414285714286,160.85714285714286,56.56285714285715
2024-07-03,R0055,Darmstadt,fast_food,2,Wednesday,7,0,0,sunny,23.1,0,142,62,80,16.03,2276.43,37.09,19.82,735.0,61.38,0.3229,185,27,3,1549.38,1910.36,129.0,35.86,2306.89,158.42857142857142,58.16285714285714
2024-07-04,R0055,Darmstadt,fast_food,3,Thursday,7,0,0,sunny,22.1,0,141,13,128,12.31,1735.96,33.51,19.82,664.08,51.81,0.3825,186,27,3,2276.43,2563.03,173.0,44.08,2359.1857142857143,160.28571428571428,59.32142857142857
2024-07-05,R0055,Darmstadt,fast_food,4,Friday,7,0,0,sunny,20.2,0,178,21,157,13.71,2440.39,45.76,19.82,906.91,53.33,0.3716,187,27,3,1735.96,2674.14,176.0,43.06,2241.032857142857,155.71428571428572,58.41714285714285
2024-07-06,R0055,Darmstadt,fast_food,5,Saturday,7,1,0,sunny,16.1,0,162,41,121,12.82,2076.54,35.51,19.82,703.73,58.48,0.3389,188,27,3,2440.39,3213.69,201.0,54.17,2207.6400000000003,156.0,57.16285714285714
2024-07-07,R0055,Darmstadt,fast_food,6,Sunday,7,1,0,rainy,15.0,0,143,36,107,12.67,1811.44,30.06,19.82,595.82,60.25,0.3289,189,27,3,2076.54,2669.13,203.0,44.91,2045.19,150.42857142857142,57.04142857142857
2024-07-08,R0055,Darmstadt,fast_food,0,Monday,7,0,0,rainy,20.1,0,102,20,82,13.25,1351.39,24.5,19.82,485.55,55.16,0.3593,190,28,3,1811.44,1568.5,113.0,29.52,1922.662857142857,141.85714285714286,57.15714285714285
2024-07-09,R0055,Darmstadt,fast_food,1,Tuesday,7,0,0,sunny,15.9,0,123,38,85,17.45,2146.81,33.37,19.82,661.29,64.34,0.308,191,28,3,1351.39,1549.38,114.0,25.1,1891.6471428571426,140.28571428571428,57.448571428571434
2024-07-10,R0055,Darmstadt,fast_food,2,Wednesday,7,0,0,sunny,18.3,0,124,37,87,16.39,2032.91,30.43,19.82,603.16,66.8,0.2967,192,28,3,2146.81,2276.43,142.0,37.09,1976.9942857142855,141.57142857142858,57.82142857142857
2024-07-11,R0055,Darmstadt,fast_food,3,Thursday,7,0,0,sunny,30.5,0,146,22,124,12.07,1762.47,30.73,19.82,609.05,57.35,0.3456,193,28,3,2032.91,1735.96,141.0,33.51,1942.2057142857143,139.0,58.59571428571429
2024-07-12,R0055,Darmstadt,fast_food,4,Friday,7,0,0,sunny,28.8,0,192,55,137,17.04,3271.97,53.14,19.82,1053.1,61.58,0.3219,194,28,3,1762.47,2440.39,178.0,45.76,1945.992857142857,139.71428571428572,59.387142857142855
2024-07-13,R0055,Darmstadt,fast_food,5,Saturday,7,1,0,sunny,26.3,0,209,78,131,15.07,3149.17,53.67,19.82,1063.57,58.68,0.3377,195,28,3,3271.97,2076.54,162.0,35.51,2064.79,141.71428571428572,60.56571428571429
2024-07-14,R0055,Darmstadt,fast_food,6,Sunday,7,1,0,sunny,19.5,0,168,51,117,15.42,2591.15,35.62,19.82,705.93,72.74,0.2724,196,28,3,3149.17,1811.44,143.0,30.06,2218.022857142857,148.42857142857142,60.59428571428571
2024-07-15,R0055,Darmstadt,fast_food,0,Monday,7,0,0,sunny,25.8,0,125,35,90,11.42,1428.01,26.1,19.82,517.17,54.72,0.3622,197,29,3,2591.15,1351.39,102.0,24.5,2329.41,152.0,62.378571428571426
2024-07-16,R0055,Darmstadt,fast_food,1,Tuesday,7,0,0,sunny,28.3,0,107,30,77,15.63,1672.21,27.8,19.82,550.97,60.15,0.3295,198,29,3,1428.01,2146.81,123.0,33.37,2340.3557142857144,155.28571428571428,62.315714285714286
2024-07-17,R0055,Darmstadt,fast_food,2,Wednesday,7,0,0,sunny,22.6,0,134,13,121,16.11,2158.95,38.57,19.82,764.43,55.97,0.3541,199,29,3,1672.21,2032.91,124.0,30.43,2272.5557142857147,153.0,61.71714285714285
2024-07-18,R0055,Darmstadt,fast_food,3,Thursday,7,0,0,sunny,18.2,1,180,46,134,14.42,2595.11,45.86,19.82,908.93,56.58,0.3502,200,29,3,2158.95,1762.47,146.0,30.73,2290.5614285714287,154.42857142857142,60.17
2024-07-19,R0055,Darmstadt,fast_food,4,Friday,7,0,0,sunny,18.6,0,187,21,166,13.89,2597.04,40.95,19.82,811.57,63.42,0.3125,201,29,3,2595.11,3271.97,192.0,53.14,2409.5099999999998,159.28571428571428,60.06
2024-07-20,R0055,Darmstadt,fast_food,5,Saturday,7,1,0,sunny,28.2,0,166,43,123,16.13,2677.73,46.05,19.82,912.63,58.15,0.3408,202,29,3,2597.04,3149.17,209.0,53.67,2313.091428571429,158.57142857142858,60.32285714285714
2024-07-21,R0055,Darmstadt,fast_food,6,Sunday,7,1,0,sunny,21.3,0,133,25,108,13.53,1799.11,29.73,19.82,589.27,60.51,0.3275,203,29,3,2677.73,2591.15,168.0,35.62,2245.7428571428572,152.42857142857142,60.24714285714286
2024-07-22,R0055,Darmstadt,fast_food,0,Monday,7,0,0,sunny,24.8,0,120,33,87,14.02,1682.1,26.21,19.82,519.52,64.17,0.3089,204,30,3,1799.11,1428.01,125.0,26.1,2132.594285714286,147.42857142857142,58.5
2024-07-23,R0055,Darmstadt,fast_food,1,Tuesday,7,0,0,sunny,22.6,1,166,35,131,15.61,2591.08,42.67,19.82,845.59,60.73,0.3263,205,30,3,1682.1,1672.21,107.0,27.8,2168.8928571428573,146.71428571428572,59.85
2024-07-24,R0055,Darmstadt,fast_food,2,Wednesday,7,0,0,sunny,17.5,0,137,41,96,14.1,1932.36,27.88,19.82,552.54,69.31,0.2859,206,30,3,2591.08,2158.95,134.0,38.57,2300.16,155.14285714285714,59.932857142857145
2024-07-25,R0055,Darmstadt,fast_food,3,Thursday,7,0,0,rainy,15.1,0,154,46,108,15.9,2448.64,38.23,19.82,757.58,64.06,0.3094,207,30,3,1932.36,2595.11,180.0,45.86,2267.79,155.57142857142858,61.83857142857143
2024-07-26,R0055,Darmstadt,fast_food,4,Friday,7,0,0,rainy,17.1,1,174,31,143,13.24,2303.53,36.6,19.82,725.35,62.94,0.3149,208,30,3,2448.64,2597.04,187.0,40.95,2246.8657142857146,151.85714285714286,62.90714285714286
2024-07-27,R0055,Darmstadt,fast_food,5,Saturday,7,1,0,sunny,31.9,0,204,64,140,15.09,3078.1,57.43,19.82,1138.12,53.6,0.3697,209,30,3,2303.53,2677.73,166.0,46.05,2204.9357142857143,150.0,62.83857142857143
2024-07-28,R0055,Darmstadt,fast_food,6,Sunday,7,1,0,cloudy,21.8,1,170,43,127,16.11,2739.01,37.81,19.82,749.43,72.43,0.2736,210,30,3,3078.1,1799.11,133.0,29.73,2262.1314285714284,155.42857142857142,62.18857142857143
2024-07-29,R0055,Darmstadt,fast_food,0,Monday,7,0,0,sunny,19.1,0,120,15,105,15.73,1887.49,25.12,19.82,497.9,75.13,0.2638,211,31,3,2739.01,1682.1,120.0,26.21,2396.402857142857,160.71428571428572,63.89142857142857
2024-07-30,R0055,Darmstadt,fast_food,1,Tuesday,7,0,0,cloudy,23.9,0,127,35,92,15.69,1993.14,29.03,19.82,575.32,68.66,0.2887,212,31,3,1887.49,2591.08,166.0,42.67,2425.744285714286,160.71428571428572,65.45714285714286
2024-07-31,R0055,Darmstadt,fast_food,2,Wednesday,7,0,0,rainy,17.8,0,144,34,110,18.15,2613.3,42.54,19.82,843.03,61.43,0.3226,213,31,3,1993.14,1932.36,137.0,27.88,2340.324285714286,155.14285714285714,66.59
2024-08-01,R0055,Darmstadt,fast_food,3,Thursday,8,0,0,sunny,21.4,0,162,31,131,14.93,2419.08,41.76,19.82,827.57,57.93,0.3421,214,31,3,2613.3,2448.64,154.0,38.23,2437.6014285714286,156.14285714285714,65.46428571428571
2024-08-02,R0055,Darmstadt,fast_food,4,Friday,8,0,0,cloudy,24.9,0,149,23,126,14.42,2148.26,31.96,19.82,633.36,67.22,0.2948,215,31,3,2419.08,2303.53,174.0,36.6,2433.378571428572,157.28571428571428,64.58857142857143
2024-08-03,R0055,Darmstadt,fast_food,5,Saturday,8,1,0,sunny,27.1,0,150,26,124,12.38,1856.55,28.46,19.82,564.04,65.23,0.3038,216,31,3,2148.26,3078.1,204.0,57.43,2411.197142857143,153.71428571428572,65.2
2024-08-04,R0055,Darmstadt,fast_food,6,Sunday,8,1,0,cloudy,27.4,0,166,22,144,15.09,2504.22,42.52,19.82,842.68,58.9,0.3365,217,31,3,1856.55,2739.01,170.0,37.81,2236.69,146.0,66.86142857142856
2024-08-05,R0055,Darmstadt,fast_food,0,Monday,8,0,0,sunny,19.6,0,114,20,94,12.76,1454.91,29.81,19.82,590.74,48.81,0.406,218,32,3,2504.22,1887.49,120.0,25.12,2203.1485714285714,145.42857142857142,64.92857142857143
2024-08-06,R0055,Darmstadt,fast_food,1,Tuesday,8,0,0,rainy,28.1,1,108,12,96,11.98,1294.24,28.22,19.82,559.23,45.87,0.4321,219,32,3,1454.91,1993.14,127.0,29.03,2141.3514285714286,144.57142857142858,61.16857142857143
2024-08-07,R0055,Darmstadt,fast_food,2,Wednesday,8,0,0,sunny,24.0,0,142,26,116,12.82,1820.22,24.35,19.82,482.67,74.74,0.2652,220,32,3,1294.24,2613.3,144.0,42.54,2041.5085714285713,141.85714285714286,57.91285714285714
2024-08-08,R0055,Darmstadt,fast_food,3,Thursday,8,0,0,sunny,24.8,0,110,32,78,13.88,1526.53,21.26,19.82,421.27,71.81,0.276,221,32,3,1820.22,2419.08,162.0,41.76,1928.2114285714285,141.57142857142858,59.814285714285724
2024-08-09,R0055,Darmstadt,fast_food,4,Friday,8,0,0,sunny,18.1,0,173,26,147,16.22,2806.31,41.02,19.82,813.0,68.41,0.2897,222,32,3,1526.53,2148.26,149.0,31.96,1800.7042857142858,134.14285714285714,61.797142857142866
2024-08-10,R0055,Darmstadt,fast_food,5,Saturday,8,1,0,sunny,20.5,0,180,55,125,13.44,2419.26,34.94,19.82,692.48,69.24,0.2862,223,32,3,2806.31,1856.55,150.0,28.46,1894.7114285714285,137.57142857142858,61.96714285714285
2024-08-11,R0055,Darmstadt,fast_food,6,Sunday,8,1,0,sunny,22.4,1,189,56,133,16.86,3186.63,43.99,19.82,871.86,72.44,0.2736,224,32,3,2419.26,2504.22,166.0,42.52,1975.0985714285714,141.85714285714286,62.54
2024-08-12,R0055,Darmstadt,fast_food,0,Monday,8,0,0,sunny,25.6,0,112,24,88,15.41,1725.78,26.78,19.82,530.65,64.45,0.3075,225,33,3,3186.63,1454.91,114.0,29.81,2072.5857142857144,145.14285714285714,64.47428571428571
2024-08-13,R0055,Darmstadt,fast_food,1,Tuesday,8,0,0,cloudy,17.7,0,114,36,78,15.48,1765.01,25.74,19.82,510.09,68.57,0.289,226,33,3,1725.78,1294.24,108.0,28.22,2111.2814285714285,144.85714285714286,66.70857142857143
2024-08-14,R0055,Darmstadt,fast_food,2,Wednesday,8,0,0,sunny,20.5,0,138,39,99,15.72,2169.98,36.28,19.82,718.96,59.82,0.3313,227,33,3,1765.01,1820.22,142.0,24.35,2178.5342857142855,145.71428571428572,69.95142857142856
2024-08-15,R0055,Darmstadt,fast_food,3,Thursday,8,0,0,cloudy,24.1,0,119,41,78,16.49,1961.86,30.26,19.82,599.66,64.84,0.3057,228,33,3,2169.98,1526.53,110.0,21.26,2228.5,145.14285714285714,67.82
2024-08-16,R0055,Darmstadt,fast_food,4,Friday,8,0,0,cloudy,26.1,0,143,44,99,12.34,1764.68,32.5,19.82,644.03,54.3,0.365,229,33,3,1961.86,2806.31,173.0,41.02,2290.69,146.42857142857142,66.82428571428571
2024-08-17,R0055,Darmstadt,fast_food,5,Saturday,8,1,0,sunny,21.7,0,196,32,164,14.24,2791.24,45.03,19.82,892.35,61.99,0.3197,230,33,3,1764.68,2419.26,180.0,34.94,2141.8857142857146,142.14285714285714,64.80857142857143
2024-08-18,R0055,Darmstadt,fast_food,6,Sunday,8,1,0,sunny,20.3,0,169,43,126,13.95,2357.37,38.67,19.82,766.32,60.97,0.3251,231,33,3,2791.24,3186.63,189.0,43.99,2195.0257142857145,144.42857142857142,63.77285714285714
2024-08-19,R0055,Darmstadt,fast_food,0,Monday,8,0,0,sunny,26.2,0,125,9,116,13.29,1661.79,30.44,19.82,603.22,54.6,0.363,232,34,3,2357.37,1725.78,112.0,26.78,2076.56,141.57142857142858,62.13428571428572
2024-08-20,R0055,Darmstadt,fast_food,1,Tuesday,8,0,0,sunny,32.0,0,143,11,132,13.02,1861.15,27.05,19.82,536.18,68.79,0.2881,233,34,3,1661.79,1765.01,114.0,25.74,2067.4185714285713,143.42857142857142,60.72714285714285
2024-08-21,R0055,Darmstadt,fast_food,2,Wednesday,8,0,0,sunny,33.7,0,130,22,108,12.53,1628.51,27.47,19.82,544.4,59.28,0.3343,234,34,3,1861.15,2169.98,138.0,36.28,2081.152857142857,147.57142857142858,60.75857142857143
2024-08-22,R0055,Darmstadt,fast_food,3,Thursday,8,0,0,sunny,31.1,0,126,10,116,12.73,1603.44,18.5,19.82,366.62,86.68,0.2286,235,34,3,1628.51,1961.86,119.0,30.26,2003.8,146.42857142857142,60.68142857142857
2024-08-23,R0055,Darmstadt,fast_food,4,Friday,8,0,0,rainy,24.5,0,155,35,120,15.5,2401.81,42.0,19.82,832.3,57.19,0.3465,236,34,3,1603.44,1764.68,143.0,32.5,1952.597142857143,147.42857142857142,63.80142857142857
2024-08-24,R0055,Darmstadt,fast_food,5,Saturday,8,1,0,cloudy,27.2,0,192,30,162,13.33,2558.58,41.07,19.82,813.84,62.31,0.3181,237,34,3,2401.81,2791.24,196.0,45.03,2043.6157142857141,149.14285714285714,64.21428571428571
2024-08-25,R0055,Darmstadt,fast_food,6,Sunday,8,1,0,sunny,23.2,0,164,36,128,15.43,2530.54,37.61,19.82,745.43,67.28,0.2946,238,34,3,2558.58,2357.37,169.0,38.67,2010.3785714285714,148.57142857142858,64.26
2024-08-26,R0055,Darmstadt,fast_food,0,Monday,8,0,0,sunny,30.4,0,122,28,94,14.12,1722.63,33.64,19.82,666.6,51.21,0.387,239,35,3,2530.54,1661.79,125.0,30.44,2035.1171428571429,147.85714285714286,65.16142857142857
2024-08-27,R0055,Darmstadt,fast_food,1,Tuesday,8,0,0,rainy,21.7,0,137,31,106,15.54,2129.5,34.79,19.82,689.44,61.21,0.3238,240,35,3,1722.63,1861.15,143.0,27.05,2043.8085714285714,147.42857142857142,64.67714285714285
2024-08-28,R0055,Darmstadt,fast_food,2,Wednesday,8,0,0,sunny,27.6,0,123,48,75,16.52,2032.47,38.4,19.82,760.94,52.93,0.3744,241,35,3,2129.5,1628.51,130.0,27.47,2082.1442857142856,146.57142857142858,63.59428571428572
2024-08-29,R0055,Darmstadt,fast_food,3,Thursday,8,0,0,sunny,21.8,0,135,31,104,14.3,1930.37,36.39,19.82,721.19,53.05,0.3736,242,35,3,2032.47,1603.44,126.0,18.5,2139.852857142857,145.57142857142858,62.68714285714286
2024-08-30,R0055,Darmstadt,fast_food,4,Friday,8,0,0,sunny,23.6,0,172,22,150,13.62,2342.4,40.4,19.82,800.73,57.98,0.3418,243,35,3,1930.37,2401.81,155.0,42.0,2186.557142857143,146.85714285714286,57.882857142857134
2024-08-31,R0055,Darmstadt,fast_food,5,Saturday,8,1,0,rainy,27.0,0,199,41,158,14.61,2907.19,54.35,19.82,1077.04,53.49,0.3705,244,35,3,2342.4,2558.58,192.0,41.07,2178.07,149.28571428571428,57.99571428571429
2024-09-01,R0055,Darmstadt,fast_food,6,Sunday,9,1,0,sunny,12.2,0,138,40,98,12.2,1683.13,33.51,19.82,664.02,50.24,0.3945,245,35,3,2907.19,2530.54,164.0,37.61,2227.8714285714286,150.28571428571428,56.73571428571428
2024-09-02,R0055,Darmstadt,fast_food,0,Monday,9,0,0,cloudy,22.1,0,89,41,48,14.08,1252.94,19.08,19.82,378.16,65.66,0.3018,246,36,3,1683.13,1722.63,122.0,33.64,2106.8128571428574,146.57142857142858,54.30142857142857
2024-09-03,R0055,Darmstadt,fast_food,1,Tuesday,9,0,0,sunny,22.0,0,127,23,104,15.67,1989.49,26.67,19.82,528.65,74.58,0.2657,247,36,3,1252.94,2129.5,137.0,34.79,2039.7142857142858,141.85714285714286,56.36571428571428
2024-09-04,R0055,Darmstadt,fast_food,2,Wednesday,9,0,0,rainy,19.8,1,130,18,112,12.77,1659.87,27.16,19.82,538.3,61.11,0.3243,248,36,3,1989.49,2032.47,123.0,38.4,2019.712857142857,140.42857142857142,58.27571428571428
2024-09-05,R0055,Darmstadt,fast_food,3,Thursday,9,0,0,rainy,16.8,1,122,17,105,15.69,1914.75,33.26,19.82,659.26,57.56,0.3443,249,36,3,1659.87,1930.37,135.0,36.39,1966.484285714286,141.42857142857142,59.444285714285705
2024-09-06,R0055,Darmstadt,fast_food,4,Friday,9,0,0,rainy,10.1,0,148,32,116,13.63,2017.2,31.97,19.82,633.57,63.1,0.3141,250,36,3,1914.75,2342.4,172.0,40.4,1964.2528571428572,139.57142857142858,60.08857142857143
2024-09-07,R0055,Darmstadt,fast_food,5,Saturday,9,1,0,rainy,17.7,0,175,8,167,14.81,2591.42,39.67,19.82,786.28,65.32,0.3034,251,36,3,2017.2,2907.19,199.0,54.35,1917.7957142857142,136.14285714285714,60.82
2024-09-08,R0055,Darmstadt,fast_food,6,Sunday,9,1,0,cloudy,17.6,0,152,40,112,14.75,2242.69,35.64,19.82,706.36,62.92,0.315,252,36,3,2591.42,1683.13,138.0,33.51,1872.685714285714,132.71428571428572,62.51
2024-09-09,R0055,Darmstadt,fast_food,0,Monday,9,0,0,rainy,17.2,1,145,37,108,15.5,2247.77,34.74,19.82,688.54,64.7,0.3063,253,37,3,2242.69,1252.94,89.0,19.08,1952.6228571428571,134.71428571428572,64.32142857142857
2024-09-10,R0055,Darmstadt,fast_food,1,Tuesday,9,0,0,cloudy,9.9,0,126,31,95,13.84,1743.55,26.94,19.82,533.88,64.72,0.3062,254,37,3,2247.77,1989.49,127.0,26.67,2094.7414285714285,142.71428571428572,64.18428571428572
2024-09-11,R0055,Darmstadt,fast_food,2,Wednesday,9,0,0,sunny,19.7,0,149,21,128,12.3,1832.53,24.19,19.82,479.41,75.76,0.2616,255,37,3,1743.55,1659.87,130.0,27.16,2059.6071428571427,142.57142857142858,62.775714285714294
2024-09-12,R0055,Darmstadt,fast_food,3,Thursday,9,0,0,sunny,17.5,0,160,30,130,15.36,2457.11,41.34,19.82,819.32,59.43,0.3334,256,37,3,1832.53,1914.75,122.0,33.26,2084.272857142857,145.28571428571428,64.86857142857143
2024-09-13,R0055,Darmstadt,fast_food,4,Friday,9,0,0,cloudy,16.0,0,152,44,108,14.5,2204.61,37.34,19.82,739.94,59.05,0.3356,257,37,3,2457.11,2017.2,148.0,31.97,2161.752857142857,150.71428571428572,65.13571428571429
2024-09-14,R0055,Darmstadt,fast_food,5,Saturday,9,1,0,rainy,13.3,0,154,32,122,15.05,2317.72,35.2,19.82,697.61,65.84,0.301,258,37,3,2204.61,2591.42,175.0,39.67,2188.5257142857145,151.28571428571428,64.55714285714285
2024-09-15,R0055,Darmstadt,fast_food,6,Sunday,9,1,0,rainy,10.9,0,135,13,122,14.27,1926.29,35.8,19.82,709.59,53.8,0.3684,259,37,3,2317.72,2242.69,152.0,35.64,2149.425714285714,148.28571428571428,64.63142857142857
2024-09-16,R0055,Darmstadt,fast_food,0,Monday,9,0,0,cloudy,9.5,0,99,24,75,13.17,1303.86,18.6,19.82,368.69,70.09,0.2828,260,38,3,1926.29,2247.77,145.0,34.74,2104.2257142857143,145.85714285714286,63.32857142857143
2024-09-17,R0055,Darmstadt,fast_food,1,Tuesday,9,0,0,sunny,17.4,0,133,37,96,13.11,1743.63,29.1,19.82,576.76,59.91,0.3308,261,38,3,1303.86,1743.55,126.0,26.94,1969.3814285714286,139.28571428571428,64.09857142857143
2024-09-18,R0055,Darmstadt,fast_food,2,Wednesday,9,0,0,rainy,12.2,0,126,31,95,15.11,1903.51,25.37,19.82,502.79,75.03,0.2641,262,38,3,1743.63,1832.53,149.0,24.19,1969.392857142857,140.28571428571428,63.41142857142858
2024-09-19,R0055,Darmstadt,fast_food,3,Thursday,9,0,0,cloudy,12.5,0,116,22,94,14.04,1628.91,31.52,19.82,624.66,51.68,0.3835,263,38,3,1903.51,2457.11,160.0,41.34,1979.532857142857,137.0,63.30714285714286
2024-09-20,R0055,Darmstadt,fast_food,4,Friday,9,0,0,cloudy,16.4,0,132,6,126,13.38,1766.12,29.15,19.82,577.73,60.59,0.3271,264,38,3,1628.91,2204.61,152.0,37.34,1861.2185714285713,130.71428571428572,62.199999999999996
2024-09-21,R0055,Darmstadt,fast_food,5,Saturday,9,1,0,sunny,19.4,1,196,35,161,14.94,2928.48,53.01,19.82,1050.5,55.25,0.3587,265,38,3,1766.12,2317.72,154.0,35.2,1798.577142857143,127.85714285714286,62.42000000000001
2024-09-22,R0055,Darmstadt,fast_food,6,Sunday,9,1,0,sunny,16.1,1,194,50,144,13.46,2610.88,45.82,19.82,908.01,56.99,0.3478,266,38,3,2928.48,1926.29,135.0,35.8,1885.8285714285714,133.85714285714286,60.90714285714286
2024-09-23,R0055,Darmstadt,fast_food,0,Monday,9,0,0,rainy,9.4,0,119,23,96,15.37,1829.02,26.68,19.82,528.8,68.55,0.2891,267,39,3,2610.88,1303.86,99.0,18.6,1983.6271428571429,142.28571428571428,61.36285714285714
2024-09-24,R0055,Darmstadt,fast_food,1,Tuesday,9,0,0,cloudy,12.2,0,114,27,87,14.92,1701.03,25.84,19.82,512.04,65.84,0.301,268,39,3,1829.02,1743.63,133.0,29.1,2058.65,145.14285714285714,61.142857142857146
